product_id,warehouse_id,current_stock,reorder_point,safety_stock,last_updated
21985,W003,166,49,16,2026-06-30 20:00:49.794904
22295,W002,460,40,21,2026-06-30 20:00:49.794904
16258A,W003,64,73,19,2026-06-30 20:00:49.794904
21992,W003,289,57,10,2026-06-30 20:00:49.794904
21124,W002,45,80,30,2026-06-30 20:00:49.794904
22735,W001,20,46,15,2026-06-30 20:00:49.794904
22945,W003,109,53,11,2026-06-30 20:00:49.794904
21816,W003,255,49,24,2026-06-30 20:00:49.794904
21815,W002,321,58,14,2026-06-30 20:00:49.794904
21814,W002,206,40,12,2026-06-30 20:00:49.794904
10125,W002,320,77,27,2026-06-30 20:00:49.794904
22573,W001,74,30,12,2026-06-30 20:00:49.794904
22577,W003,384,42,20,2026-06-30 20:00:49.794904
22603,W001,415,68,30,2026-06-30 20:00:49.794904
20878,W003,213,72,29,2026-06-30 20:00:49.794904
20866,W003,271,52,17,2026-06-30 20:00:49.794904
85095,W001,127,71,22,2026-06-30 20:00:49.794904
22333,W003,61,66,30,2026-06-30 20:00:49.794904
21584,W002,70,56,30,2026-06-30 20:00:49.794904
22731,W001,497,48,26,2026-06-30 20:00:49.794904
22956,W002,385,30,13,2026-06-30 20:00:49.794904
22582,W001,322,45,25,2026-06-30 20:00:49.794904
85231B,W001,394,51,25,2026-06-30 20:00:49.794904
85231G,W002,405,52,26,2026-06-30 20:00:49.794904
22082,W003,230,77,24,2026-06-30 20:00:49.794904
22500,W002,340,37,15,2026-06-30 20:00:49.794904
22742,W001,114,35,25,2026-06-30 20:00:49.794904
21329,W003,95,36,10,2026-06-30 20:00:49.794904
21327,W001,496,66,15,2026-06-30 20:00:49.794904
48173C,W002,381,75,18,2026-06-30 20:00:49.794904
72818,W001,478,46,25,2026-06-30 20:00:49.794904
22312,W003,61,74,28,2026-06-30 20:00:49.794904
21137,W001,447,75,26,2026-06-30 20:00:49.794904
22041,W003,302,34,23,2026-06-30 20:00:49.794904
20979,W002,398,50,16,2026-06-30 20:00:49.794904
20977,W002,326,61,15,2026-06-30 20:00:49.794904
22571,W003,451,40,16,2026-06-30 20:00:49.794904
22423,W002,417,47,20,2026-06-30 20:00:49.794904
21621,W001,386,59,22,2026-06-30 20:00:49.794904
47563A,W003,212,78,22,2026-06-30 20:00:49.794904
84558A,W003,364,66,17,2026-06-30 20:00:49.794904
21577,W003,369,70,26,2026-06-30 20:00:49.794904
22087,W002,181,42,25,2026-06-30 20:00:49.794904
22651,W002,469,67,28,2026-06-30 20:00:49.794904
22713,W002,328,70,22,2026-06-30 20:00:49.794904
21370,W002,360,67,25,2026-06-30 20:00:49.794904
21367,W002,120,52,18,2026-06-30 20:00:49.794904
22376,W003,206,37,14,2026-06-30 20:00:49.794904
21895,W001,64,32,23,2026-06-30 20:00:49.794904
22372,W002,246,33,21,2026-06-30 20:00:49.794904
21190,W002,111,56,26,2026-06-30 20:00:49.794904
21894,W001,439,38,13,2026-06-30 20:00:49.794904
70007,W003,48,69,19,2026-06-30 20:00:49.794904
46000M,W002,122,75,18,2026-06-30 20:00:49.794904
22712,W003,392,36,26,2026-06-30 20:00:49.794904
22983,W003,179,50,11,2026-06-30 20:00:49.794904
22024,W002,128,78,29,2026-06-30 20:00:49.794904
21488,W001,296,33,17,2026-06-30 20:00:49.794904
22895,W002,200,54,19,2026-06-30 20:00:49.794904
22784,W003,421,43,18,2026-06-30 20:00:49.794904
21441,W001,186,69,30,2026-06-30 20:00:49.794904
84947,W003,89,45,13,2026-06-30 20:00:49.794904
22485,W002,219,71,21,2026-06-30 20:00:49.794904
21794,W002,498,44,22,2026-06-30 20:00:49.794904
20707,W001,346,41,10,2026-06-30 20:00:49.794904
22588,W001,352,44,29,2026-06-30 20:00:49.794904
21292,W001,121,64,15,2026-06-30 20:00:49.794904
22760,W001,183,35,29,2026-06-30 20:00:49.794904
22107,W002,487,75,19,2026-06-30 20:00:49.794904
21486,W001,462,49,27,2026-06-30 20:00:49.794904
22151,W003,323,63,23,2026-06-30 20:00:49.794904
22643,W001,289,43,26,2026-06-30 20:00:49.794904
22642,W002,428,57,21,2026-06-30 20:00:49.794904
22604,W001,330,31,22,2026-06-30 20:00:49.794904
22099,W001,35,70,22,2026-06-30 20:00:49.794904
22653,W001,200,35,12,2026-06-30 20:00:49.794904
22906,W003,488,45,21,2026-06-30 20:00:49.794904
22754,W001,299,61,16,2026-06-30 20:00:49.794904
22919,W003,108,66,13,2026-06-30 20:00:49.794904
22917,W002,395,49,18,2026-06-30 20:00:49.794904
22920,W003,120,80,20,2026-06-30 20:00:49.794904
22921,W001,440,45,15,2026-06-30 20:00:49.794904
22918,W001,487,39,11,2026-06-30 20:00:49.794904
22916,W002,262,49,25,2026-06-30 20:00:49.794904
22575,W002,432,55,28,2026-06-30 20:00:49.794904
21804,W001,411,52,13,2026-06-30 20:00:49.794904
21588,W003,472,46,10,2026-06-30 20:00:49.794904
22955,W001,162,80,14,2026-06-30 20:00:49.794904
22583,W001,406,80,18,2026-06-30 20:00:49.794904
22241,W001,384,39,14,2026-06-30 20:00:49.794904
22904,W002,108,70,24,2026-06-30 20:00:49.794904
22905,W002,320,79,26,2026-06-30 20:00:49.794904
22092,W003,230,69,28,2026-06-30 20:00:49.794904
22096,W002,306,71,25,2026-06-30 20:00:49.794904
21358,W003,425,34,19,2026-06-30 20:00:49.794904
21123,W003,360,58,25,2026-06-30 20:00:49.794904
21427,W002,235,72,22,2026-06-30 20:00:49.794904
21930,W002,429,52,18,2026-06-30 20:00:49.794904
20772,W001,488,54,14,2026-06-30 20:00:49.794904
71406C,W002,322,69,20,2026-06-30 20:00:49.794904
84985A,W002,340,44,15,2026-06-30 20:00:49.794904
20754,W003,444,72,11,2026-06-30 20:00:49.794904
84596E,W002,262,72,29,2026-06-30 20:00:49.794904
21111,W001,128,60,18,2026-06-30 20:00:49.794904
22501,W003,466,35,27,2026-06-30 20:00:49.794904
22854,W003,475,76,16,2026-06-30 20:00:49.794904
84997D,W002,174,46,20,2026-06-30 20:00:49.794904
47599A,W003,322,47,11,2026-06-30 20:00:49.794904
47599B,W002,54,49,14,2026-06-30 20:00:49.794904
20972,W001,429,79,16,2026-06-30 20:00:49.794904
21041,W001,138,37,25,2026-06-30 20:00:49.794904
21664,W001,395,52,19,2026-06-30 20:00:49.794904
22907,W003,340,80,21,2026-06-30 20:00:49.794904
22776,W003,470,30,19,2026-06-30 20:00:49.794904
21810,W002,386,43,30,2026-06-30 20:00:49.794904
21197,W002,78,54,14,2026-06-30 20:00:49.794904
85035B,W002,250,65,13,2026-06-30 20:00:49.794904
84968C,W003,451,40,12,2026-06-30 20:00:49.794904
21098,W003,497,37,12,2026-06-30 20:00:49.794904
21192,W003,259,77,29,2026-06-30 20:00:49.794904
72800B,W001,283,45,10,2026-06-30 20:00:49.794904
84563A,W001,472,69,23,2026-06-30 20:00:49.794904
47504H,W003,43,39,27,2026-06-30 20:00:49.794904
21742,W002,163,62,20,2026-06-30 20:00:49.794904
22481,W002,343,63,15,2026-06-30 20:00:49.794904
22943,W003,480,54,27,2026-06-30 20:00:49.794904
22699,W001,308,43,21,2026-06-30 20:00:49.794904
22217,W001,152,31,28,2026-06-30 20:00:49.794904
22227,W001,166,55,21,2026-06-30 20:00:49.794904
21106,W001,353,36,13,2026-06-30 20:00:49.794904
21107,W002,314,49,13,2026-06-30 20:00:49.794904
22697,W001,328,32,15,2026-06-30 20:00:49.794904
21826,W001,267,63,27,2026-06-30 20:00:49.794904
22548,W002,377,34,16,2026-06-30 20:00:49.794904
17164B,W003,370,45,24,2026-06-30 20:00:49.794904
22429,W003,43,44,20,2026-06-30 20:00:49.794904
20974,W003,206,64,21,2026-06-30 20:00:49.794904
20973,W002,304,80,24,2026-06-30 20:00:49.794904
15044B,W001,198,49,23,2026-06-30 20:00:49.794904
21135,W003,44,52,16,2026-06-30 20:00:49.794904
22173,W001,202,59,30,2026-06-30 20:00:49.794904
22626,W001,120,73,20,2026-06-30 20:00:49.794904
22625,W002,150,67,17,2026-06-30 20:00:49.794904
22624,W003,188,77,22,2026-06-30 20:00:49.794904
84945,W003,177,73,29,2026-06-30 20:00:49.794904
22244,W002,29,80,20,2026-06-30 20:00:49.794904
47421,W001,201,54,11,2026-06-30 20:00:49.794904
20712,W002,123,55,19,2026-06-30 20:00:49.794904
22973,W002,94,61,19,2026-06-30 20:00:49.794904
84569B,W003,412,57,29,2026-06-30 20:00:49.794904
22815,W002,459,73,29,2026-06-30 20:00:49.794904
85114B,W002,329,34,26,2026-06-30 20:00:49.794904
22584,W001,462,45,17,2026-06-30 20:00:49.794904
22454,W002,232,65,21,2026-06-30 20:00:49.794904
85114C,W002,201,33,18,2026-06-30 20:00:49.794904
22974,W002,107,66,20,2026-06-30 20:00:49.794904
21452,W003,50,78,21,2026-06-30 20:00:49.794904
22743,W001,351,62,20,2026-06-30 20:00:49.794904
22911,W003,44,36,13,2026-06-30 20:00:49.794904
22453,W001,189,38,19,2026-06-30 20:00:49.794904
22445,W002,291,56,19,2026-06-30 20:00:49.794904
22607,W002,91,45,11,2026-06-30 20:00:49.794904
22635,W003,291,54,20,2026-06-30 20:00:49.794904
22634,W002,126,59,21,2026-06-30 20:00:49.794904
22222,W002,52,36,10,2026-06-30 20:00:49.794904
22947,W003,123,55,24,2026-06-30 20:00:49.794904
22187,W002,206,64,11,2026-06-30 20:00:49.794904
22164,W002,99,66,21,2026-06-30 20:00:49.794904
72598,W001,173,44,29,2026-06-30 20:00:49.794904
22627,W002,181,37,21,2026-06-30 20:00:49.794904
22487,W002,106,77,21,2026-06-30 20:00:49.794904
22360,W001,345,71,11,2026-06-30 20:00:49.794904
22364,W002,92,67,14,2026-06-30 20:00:49.794904
21657,W002,296,78,15,2026-06-30 20:00:49.794904
22120,W001,197,43,30,2026-06-30 20:00:49.794904
21038,W003,195,44,17,2026-06-30 20:00:49.794904
21625,W002,491,64,26,2026-06-30 20:00:49.794904
22097,W001,237,32,11,2026-06-30 20:00:49.794904
21179,W002,396,42,26,2026-06-30 20:00:49.794904
22185,W001,485,78,29,2026-06-30 20:00:49.794904
21662,W003,164,46,13,2026-06-30 20:00:49.794904
85104,W003,61,74,18,2026-06-30 20:00:49.794904
21654,W001,488,30,16,2026-06-30 20:00:49.794904
21658,W002,491,55,16,2026-06-30 20:00:49.794904
21519,W002,376,63,27,2026-06-30 20:00:49.794904
22819,W003,433,49,21,2026-06-30 20:00:49.794904
22704,W002,235,63,12,2026-06-30 20:00:49.794904
21498,W001,442,36,24,2026-06-30 20:00:49.794904
22049,W001,125,32,27,2026-06-30 20:00:49.794904
21497,W003,89,57,26,2026-06-30 20:00:49.794904
21333,W003,380,61,13,2026-06-30 20:00:49.794904
22194,W001,335,71,15,2026-06-30 20:00:49.794904
22688,W001,413,58,15,2026-06-30 20:00:49.794904
84692,W003,413,48,13,2026-06-30 20:00:49.794904
22444,W001,307,46,24,2026-06-30 20:00:49.794904
22555,W001,409,65,22,2026-06-30 20:00:49.794904
22547,W002,123,41,14,2026-06-30 20:00:49.794904
22543,W001,269,74,19,2026-06-30 20:00:49.794904
22539,W003,423,43,24,2026-06-30 20:00:49.794904
22561,W001,238,47,25,2026-06-30 20:00:49.794904
22489,W001,493,49,27,2026-06-30 20:00:49.794904
22814,W003,333,42,12,2026-06-30 20:00:49.794904
21520,W001,93,43,25,2026-06-30 20:00:49.794904
21982,W002,473,59,24,2026-06-30 20:00:49.794904
21981,W003,314,66,17,2026-06-30 20:00:49.794904
21967,W003,388,32,29,2026-06-30 20:00:49.794904
22615,W003,273,46,26,2026-06-30 20:00:49.794904
22614,W002,353,33,15,2026-06-30 20:00:49.794904
22095,W001,169,40,28,2026-06-30 20:00:49.794904
22094,W002,165,39,25,2026-06-30 20:00:49.794904
22966,W001,290,58,28,2026-06-30 20:00:49.794904
21874,W002,159,40,30,2026-06-30 20:00:49.794904
21873,W001,243,42,18,2026-06-30 20:00:49.794904
21870,W002,46,76,12,2026-06-30 20:00:49.794904
84050,W001,325,73,28,2026-06-30 20:00:49.794904
22315,W003,389,64,25,2026-06-30 20:00:49.794904
22667,W001,356,47,24,2026-06-30 20:00:49.794904
22666,W002,181,66,14,2026-06-30 20:00:49.794904
22665,W003,344,55,30,2026-06-30 20:00:49.794904
22567,W001,69,71,10,2026-06-30 20:00:49.794904
82600,W001,40,41,20,2026-06-30 20:00:49.794904
22842,W002,246,33,18,2026-06-30 20:00:49.794904
22494,W002,390,76,13,2026-06-30 20:00:49.794904
22740,W002,392,71,27,2026-06-30 20:00:49.794904
22825,W002,346,77,14,2026-06-30 20:00:49.794904
22680,W001,148,80,10,2026-06-30 20:00:49.794904
22797,W003,103,65,30,2026-06-30 20:00:49.794904
21843,W001,61,31,17,2026-06-30 20:00:49.794904
22118,W002,392,61,30,2026-06-30 20:00:49.794904
22121,W003,335,36,19,2026-06-30 20:00:49.794904
22119,W002,494,80,28,2026-06-30 20:00:49.794904
22311,W002,141,75,30,2026-06-30 20:00:49.794904
72817,W001,391,30,26,2026-06-30 20:00:49.794904
22277,W003,289,38,13,2026-06-30 20:00:49.794904
20867,W003,207,53,10,2026-06-30 20:00:49.794904
21688,W002,230,72,27,2026-06-30 20:00:49.794904
21694,W002,454,30,20,2026-06-30 20:00:49.794904
22800,W001,316,38,10,2026-06-30 20:00:49.794904
22801,W002,459,78,11,2026-06-30 20:00:49.794904
22781,W001,29,37,14,2026-06-30 20:00:49.794904
21466,W003,314,49,18,2026-06-30 20:00:49.794904
21467,W003,449,71,28,2026-06-30 20:00:49.794904
21471,W002,216,37,10,2026-06-30 20:00:49.794904
21469,W003,126,49,12,2026-06-30 20:00:49.794904
21524,W001,408,35,21,2026-06-30 20:00:49.794904
22791,W001,97,59,24,2026-06-30 20:00:49.794904
21690,W002,494,51,27,2026-06-30 20:00:49.794904
37343,W001,377,80,30,2026-06-30 20:00:49.794904
22088,W002,422,43,10,2026-06-30 20:00:49.794904
21143,W001,96,56,16,2026-06-30 20:00:49.794904
84944,W001,335,50,12,2026-06-30 20:00:49.794904
22601,W002,441,31,20,2026-06-30 20:00:49.794904
22600,W001,227,44,27,2026-06-30 20:00:49.794904
22574,W001,240,36,11,2026-06-30 20:00:49.794904
85199L,W001,21,40,26,2026-06-30 20:00:49.794904
85199S,W003,277,55,15,2026-06-30 20:00:49.794904
72741,W001,303,31,27,2026-06-30 20:00:49.794904
37495,W003,481,53,14,2026-06-30 20:00:49.794904
22171,W002,286,43,12,2026-06-30 20:00:49.794904
85067,W002,83,38,26,2026-06-30 20:00:49.794904
48184,W001,303,54,25,2026-06-30 20:00:49.794904
48138,W002,117,65,12,2026-06-30 20:00:49.794904
85019A,W002,53,76,11,2026-06-30 20:00:49.794904
85019C,W002,99,68,17,2026-06-30 20:00:49.794904
20902,W001,377,79,16,2026-06-30 20:00:49.794904
21429,W002,392,71,21,2026-06-30 20:00:49.794904
85071A,W001,172,43,20,2026-06-30 20:00:49.794904
85071C,W001,218,67,23,2026-06-30 20:00:49.794904
22355,W002,364,71,27,2026-06-30 20:00:49.794904
21579,W003,478,79,18,2026-06-30 20:00:49.794904
21576,W003,256,64,11,2026-06-30 20:00:49.794904
22493,W003,197,57,15,2026-06-30 20:00:49.794904
21833,W001,131,35,28,2026-06-30 20:00:49.794904
85135B,W001,498,45,12,2026-06-30 20:00:49.794904
85136A,W002,133,66,24,2026-06-30 20:00:49.794904
85136C,W002,391,66,13,2026-06-30 20:00:49.794904
21055,W001,380,77,10,2026-06-30 20:00:49.794904
21056,W002,351,31,18,2026-06-30 20:00:49.794904
C2,W002,377,48,10,2026-06-30 20:00:49.794904
21928,W003,397,37,27,2026-06-30 20:00:49.794904
20711,W002,113,52,24,2026-06-30 20:00:49.794904
21773,W001,260,59,30,2026-06-30 20:00:49.794904
21774,W002,48,49,25,2026-06-30 20:00:49.794904
21787,W002,150,50,26,2026-06-30 20:00:49.794904
21801,W002,496,59,26,2026-06-30 20:00:49.794904
21802,W001,238,36,19,2026-06-30 20:00:49.794904
21803,W001,134,72,23,2026-06-30 20:00:49.794904
21809,W003,332,42,27,2026-06-30 20:00:49.794904
21821,W003,390,78,13,2026-06-30 20:00:49.794904
21822,W002,83,50,12,2026-06-30 20:00:49.794904
21851,W001,314,56,22,2026-06-30 20:00:49.794904
21879,W003,413,30,27,2026-06-30 20:00:49.794904
21884,W002,369,38,20,2026-06-30 20:00:49.794904
21888,W003,20,59,26,2026-06-30 20:00:49.794904
21911,W001,212,79,14,2026-06-30 20:00:49.794904
21922,W003,51,44,25,2026-06-30 20:00:49.794904
21935,W001,190,50,10,2026-06-30 20:00:49.794904
21942,W002,193,40,21,2026-06-30 20:00:49.794904
21944,W003,115,62,16,2026-06-30 20:00:49.794904
21949,W002,361,37,30,2026-06-30 20:00:49.794904
21990,W003,141,33,18,2026-06-30 20:00:49.794904
21991,W001,495,49,17,2026-06-30 20:00:49.794904
21993,W002,339,55,17,2026-06-30 20:00:49.794904
22037,W001,478,57,23,2026-06-30 20:00:49.794904
22043,W003,462,71,18,2026-06-30 20:00:49.794904
22065,W001,345,41,15,2026-06-30 20:00:49.794904
22067,W003,449,46,11,2026-06-30 20:00:49.794904
22069,W003,81,48,29,2026-06-30 20:00:49.794904
22071,W002,52,57,20,2026-06-30 20:00:49.794904
22076,W002,427,62,15,2026-06-30 20:00:49.794904
22080,W003,496,39,20,2026-06-30 20:00:49.794904
22081,W002,159,72,16,2026-06-30 20:00:49.794904
22090,W003,40,33,20,2026-06-30 20:00:49.794904
22134,W003,255,70,10,2026-06-30 20:00:49.794904
22135,W003,198,38,17,2026-06-30 20:00:49.794904
22154,W001,333,55,26,2026-06-30 20:00:49.794904
22155,W002,282,38,25,2026-06-30 20:00:49.794904
22156,W003,448,61,27,2026-06-30 20:00:49.794904
22161,W001,128,31,30,2026-06-30 20:00:49.794904
22162,W001,436,78,20,2026-06-30 20:00:49.794904
22169,W002,411,56,19,2026-06-30 20:00:49.794904
22182,W001,314,31,14,2026-06-30 20:00:49.794904
22190,W001,202,30,19,2026-06-30 20:00:49.794904
22203,W002,106,56,24,2026-06-30 20:00:49.794904
22207,W001,289,39,24,2026-06-30 20:00:49.794904
22265,W001,319,40,23,2026-06-30 20:00:49.794904
22276,W001,90,47,19,2026-06-30 20:00:49.794904
22299,W001,170,74,10,2026-06-30 20:00:49.794904
22300,W003,216,35,27,2026-06-30 20:00:49.794904
22301,W003,365,41,22,2026-06-30 20:00:49.794904
22309,W002,308,39,16,2026-06-30 20:00:49.794904
22314,W002,336,68,15,2026-06-30 20:00:49.794904
22335,W001,240,66,18,2026-06-30 20:00:49.794904
22336,W001,154,31,19,2026-06-30 20:00:49.794904
22345,W003,110,33,28,2026-06-30 20:00:49.794904
22348,W001,122,70,19,2026-06-30 20:00:49.794904
22356,W001,395,50,30,2026-06-30 20:00:49.794904
22359,W002,262,58,18,2026-06-30 20:00:49.794904
22361,W002,121,31,11,2026-06-30 20:00:49.794904
22375,W003,401,68,12,2026-06-30 20:00:49.794904
22378,W002,47,78,17,2026-06-30 20:00:49.794904
22380,W002,93,41,11,2026-06-30 20:00:49.794904
22394,W002,30,57,19,2026-06-30 20:00:49.794904
22396,W003,287,63,26,2026-06-30 20:00:49.794904
22419,W001,173,48,30,2026-06-30 20:00:49.794904
22422,W001,158,67,30,2026-06-30 20:00:49.794904
22430,W001,58,70,18,2026-06-30 20:00:49.794904
22432,W003,374,32,18,2026-06-30 20:00:49.794904
22437,W002,347,31,15,2026-06-30 20:00:49.794904
22471,W003,486,36,14,2026-06-30 20:00:49.794904
22476,W003,65,35,10,2026-06-30 20:00:49.794904
22477,W001,367,51,18,2026-06-30 20:00:49.794904
22478,W003,178,42,17,2026-06-30 20:00:49.794904
22479,W003,300,34,17,2026-06-30 20:00:49.794904
22497,W003,417,34,25,2026-06-30 20:00:49.794904
22515,W002,471,69,22,2026-06-30 20:00:49.794904
22517,W003,430,68,30,2026-06-30 20:00:49.794904
22519,W001,347,73,23,2026-06-30 20:00:49.794904
22545,W002,243,43,12,2026-06-30 20:00:49.794904
22550,W001,440,41,21,2026-06-30 20:00:49.794904
22560,W002,447,72,19,2026-06-30 20:00:49.794904
22589,W001,302,45,24,2026-06-30 20:00:49.794904
22605,W003,145,74,26,2026-06-30 20:00:49.794904
22639,W002,465,63,22,2026-06-30 20:00:49.794904
22669,W003,223,38,10,2026-06-30 20:00:49.794904
22675,W002,435,70,30,2026-06-30 20:00:49.794904
22734,W001,70,68,30,2026-06-30 20:00:49.794904
22741,W001,245,79,13,2026-06-30 20:00:49.794904
22755,W002,419,37,15,2026-06-30 20:00:49.794904
22757,W003,470,41,21,2026-06-30 20:00:49.794904
22758,W003,464,65,10,2026-06-30 20:00:49.794904
22769,W001,149,76,26,2026-06-30 20:00:49.794904
22792,W002,382,67,12,2026-06-30 20:00:49.794904
22816,W002,433,63,16,2026-06-30 20:00:49.794904
22818,W002,370,78,12,2026-06-30 20:00:49.794904
22822,W003,443,75,28,2026-06-30 20:00:49.794904
22844,W001,31,58,11,2026-06-30 20:00:49.794904
22847,W003,440,58,27,2026-06-30 20:00:49.794904
22862,W001,226,38,12,2026-06-30 20:00:49.794904
22876,W003,193,62,12,2026-06-30 20:00:49.794904
22928,W003,350,52,25,2026-06-30 20:00:49.794904
22948,W003,126,49,14,2026-06-30 20:00:49.794904
22949,W001,259,48,26,2026-06-30 20:00:49.794904
22976,W002,487,71,17,2026-06-30 20:00:49.794904
35095A,W001,242,69,14,2026-06-30 20:00:49.794904
35095B,W001,71,46,23,2026-06-30 20:00:49.794904
35471D,W003,129,55,12,2026-06-30 20:00:49.794904
35598D,W003,265,40,11,2026-06-30 20:00:49.794904
35599D,W001,456,79,12,2026-06-30 20:00:49.794904
35610A,W003,339,78,10,2026-06-30 20:00:49.794904
35818P,W001,339,49,22,2026-06-30 20:00:49.794904
35957,W002,400,36,10,2026-06-30 20:00:49.794904
35961,W002,102,76,20,2026-06-30 20:00:49.794904
35971,W002,326,79,26,2026-06-30 20:00:49.794904
37449,W002,38,40,23,2026-06-30 20:00:49.794904
37476,W002,367,55,12,2026-06-30 20:00:49.794904
47559B,W002,352,32,23,2026-06-30 20:00:49.794904
47591B,W001,339,80,30,2026-06-30 20:00:49.794904
47591D,W002,208,73,18,2026-06-30 20:00:49.794904
47593B,W001,283,61,21,2026-06-30 20:00:49.794904
48188,W002,446,50,28,2026-06-30 20:00:49.794904
71459,W001,203,56,15,2026-06-30 20:00:49.794904
72586,W002,57,63,21,2026-06-30 20:00:49.794904
72799E,W003,258,31,11,2026-06-30 20:00:49.794904
72799F,W003,54,64,12,2026-06-30 20:00:49.794904
72807A,W003,200,37,22,2026-06-30 20:00:49.794904
72807B,W003,373,78,23,2026-06-30 20:00:49.794904
72807C,W003,56,45,20,2026-06-30 20:00:49.794904
72816,W002,367,37,23,2026-06-30 20:00:49.794904
79030D,W001,220,70,13,2026-06-30 20:00:49.794904
79030G,W002,30,59,23,2026-06-30 20:00:49.794904
82551,W003,461,45,24,2026-06-30 20:00:49.794904
82583,W002,451,41,25,2026-06-30 20:00:49.794904
82613B,W001,176,51,16,2026-06-30 20:00:49.794904
82613C,W002,297,39,24,2026-06-30 20:00:49.794904
82613D,W002,298,63,16,2026-06-30 20:00:49.794904
84031A,W001,204,56,21,2026-06-30 20:00:49.794904
84031B,W003,56,36,18,2026-06-30 20:00:49.794904
84032A,W003,465,73,16,2026-06-30 20:00:49.794904
84086C,W003,222,68,14,2026-06-30 20:00:49.794904
84279P,W001,246,59,19,2026-06-30 20:00:49.794904
85015,W001,160,33,14,2026-06-30 20:00:49.794904
85016,W003,276,71,27,2026-06-30 20:00:49.794904
85017A,W003,425,65,12,2026-06-30 20:00:49.794904
85017B,W002,27,55,13,2026-06-30 20:00:49.794904
85032D,W003,477,68,10,2026-06-30 20:00:49.794904
85039A,W003,349,32,14,2026-06-30 20:00:49.794904
85048,W003,39,53,20,2026-06-30 20:00:49.794904
85064,W003,59,41,18,2026-06-30 20:00:49.794904
85127,W003,155,39,23,2026-06-30 20:00:49.794904
85129D,W002,198,67,28,2026-06-30 20:00:49.794904
85131B,W001,36,74,26,2026-06-30 20:00:49.794904
85132A,W002,61,70,13,2026-06-30 20:00:49.794904
85135C,W003,338,79,17,2026-06-30 20:00:49.794904
85176,W002,443,61,27,2026-06-30 20:00:49.794904
85177,W001,81,31,24,2026-06-30 20:00:49.794904
85178,W003,343,44,30,2026-06-30 20:00:49.794904
85186A,W001,136,44,13,2026-06-30 20:00:49.794904
85232B,W002,404,69,28,2026-06-30 20:00:49.794904
90003C,W003,402,70,19,2026-06-30 20:00:49.794904
90018A,W001,493,31,11,2026-06-30 20:00:49.794904
90022,W002,400,67,27,2026-06-30 20:00:49.794904
